Date,Probe,Type,Value
11/03/2019 21:20:00,HEATER-16W,pwr,0
11/03/2019 21:20:00,PWRHD-16W,pwr,5
11/03/2019 21:20:00,SOL-TNK-16W,pwr,0
11/03/2019 21:20:00,LIGHT-TNK-16,pwr,0
11/03/2019 21:20:00,Volt_3,volts,118
11/03/2019 21:20:00,Tmp-14,Temp,20.7
11/03/2019 21:20:00,pH-14,pH,8.04
11/03/2019 21:20:00,S13FLW,gph,0.0
11/03/2019 21:20:00,N13FLW,gph,0.0
11/03/2019 21:20:00,D13FLW,gph,0.0
11/03/2019 21:20:00,Tmp-15,Temp,20.7
11/03/2019 21:20:00,pH-15,pH,7.99
11/03/2019 21:20:00,Tmp-16,Temp,20.7
11/03/2019 21:20:00,pH-16,pH,12.2
11/03/2019 21:20:00,S14FLW,gph,0.0
11/03/2019 21:20:00,N14FLW,gph,0.0
11/03/2019 21:20:00,D14FLW,gph,0.0
11/03/2019 21:20:00,S15FLW,gph,0.0
11/03/2019 21:20:00,N15FLW,gph,0.0
11/03/2019 21:20:00,D15FLW,gph,0.0
11/03/2019 21:20:00,S16FLW,gph,0.0
11/03/2019 21:20:00,N16FLW,gph,0.0
11/03/2019 21:20:00,D16FLW,gph,0.0
11/03/2019 21:30:00,Tmp-13,Temp,21.0
11/03/2019 21:30:00,pH-13,pH,8.07
11/03/2019 21:30:00,Salt13,Cond,43.3
11/03/2019 21:30:00,HEATER-13A,Amps,0.0
11/03/2019 21:30:00,PWRHD-13A,Amps,0.0
11/03/2019 21:30:00,SOL-TNK-13A,Amps,0.0
11/03/2019 21:30:00,LIGHT-TNK-13,Amps,0.0
11/03/2019 21:30:00,HEATER-15A,Amps,0.0
11/03/2019 21:30:00,PWRHD-15A,Amps,0.0
11/03/2019 21:30:00,SOL-TNK-15A,Amps,0.0
11/03/2019 21:30:00,LIGHT-TNK-15,Amps,0.0
11/03/2019 21:30:00,HEATER-13W,pwr,0
11/03/2019 21:30:00,PWRHD-13W,pwr,3
11/03/2019 21:30:00,SOL-TNK-13W,pwr,0
11/03/2019 21:30:00,LIGHT-TNK-13,pwr,0
11/03/2019 21:30:00,HEATER-15W,pwr,0
11/03/2019 21:30:00,PWRHD-15W,pwr,4
11/03/2019 21:30:00,SOL-TNK-15W,pwr,0
11/03/2019 21:30:00,LIGHT-TNK-15,pwr,0
11/03/2019 21:30:00,Volt_2,volts,118
11/03/2019 21:30:00,HEATER-14A,Amps,0.0
11/03/2019 21:30:00,PWRHD-14A,Amps,0.0
11/03/2019 21:30:00,SOL-TNK-14A,Amps,0.0
11/03/2019 21:30:00,LIGHT-TNK-14,Amps,0.0
11/03/2019 21:30:00,HEATER-16A,Amps,0.0
11/03/2019 21:30:00,PWRHD-16A,Amps,0.0
11/03/2019 21:30:00,SOL-TNK-16A,Amps,0.0
11/03/2019 21:30:00,LIGHT-TNK-16,Amps,0.0
11/03/2019 21:30:00,HEATER-14W,pwr,0
11/03/2019 21:30:00,PWRHD-14W,pwr,5
11/03/2019 21:30:00,SOL-TNK-14W,pwr,0
11/03/2019 21:30:00,LIGHT-TNK-14,pwr,0
11/03/2019 21:30:00,HEATER-16W,pwr,0
11/03/2019 21:30:00,PWRHD-16W,pwr,5
11/03/2019 21:30:00,SOL-TNK-16W,pwr,0
11/03/2019 21:30:00,LIGHT-TNK-16,pwr,0
11/03/2019 21:30:00,Volt_3,volts,118
11/03/2019 21:30:00,Tmp-14,Temp,20.7
11/03/2019 21:30:00,pH-14,pH,8.04
11/03/2019 21:30:00,S13FLW,gph,0.0
11/03/2019 21:30:00,N13FLW,gph,0.0
11/03/2019 21:30:00,D13FLW,gph,0.0
11/03/2019 21:30:00,Tmp-15,Temp,20.7
11/03/2019 21:30:00,pH-15,pH,7.99
11/03/2019 21:30:00,Tmp-16,Temp,20.7
11/03/2019 21:30:00,pH-16,pH,12.2
11/03/2019 21:30:00,S14FLW,gph,0.0
11/03/2019 21:30:00,N14FLW,gph,0.0
11/03/2019 21:30:00,D14FLW,gph,0.0
11/03/2019 21:30:00,S15FLW,gph,0.0
11/03/2019 21:30:00,N15FLW,gph,0.0
11/03/2019 21:30:00,D15FLW,gph,0.0
11/03/2019 21:30:00,S16FLW,gph,0.0
11/03/2019 21:30:00,N16FLW,gph,0.0
11/03/2019 21:30:00,D16FLW,gph,0.0
11/03/2019 21:40:00,Tmp-13,Temp,21.0
11/03/2019 21:40:00,pH-13,pH,8.07
11/03/2019 21:40:00,Salt13,Cond,43.0
11/03/2019 21:40:00,HEATER-13A,Amps,0.0
11/03/2019 21:40:00,PWRHD-13A,Amps,0.0
11/03/2019 21:40:00,SOL-TNK-13A,Amps,0.0
11/03/2019 21:40:00,LIGHT-TNK-13,Amps,0.0
11/03/2019 21:40:00,HEATER-15A,Amps,0.0
11/03/2019 21:40:00,PWRHD-15A,Amps,0.0
11/03/2019 21:40:00,SOL-TNK-15A,Amps,0.0
11/03/2019 21:40:00,LIGHT-TNK-15,Amps,0.0
11/03/2019 21:40:00,HEATER-13W,pwr,0
11/03/2019 21:40:00,PWRHD-13W,pwr,3
11/03/2019 21:40:00,SOL-TNK-13W,pwr,0
11/03/2019 21:40:00,LIGHT-TNK-13,pwr,0
11/03/2019 21:40:00,HEATER-15W,pwr,0
11/03/2019 21:40:00,PWRHD-15W,pwr,4
11/03/2019 21:40:00,SOL-TNK-15W,pwr,0
11/03/2019 21:40:00,LIGHT-TNK-15,pwr,0
11/03/2019 21:40:00,Volt_2,volts,118
11/03/2019 21:40:00,HEATER-14A,Amps,0.0
11/03/2019 21:40:00,PWRHD-14A,Amps,0.0
11/03/2019 21:40:00,SOL-TNK-14A,Amps,0.0
11/03/2019 21:40:00,LIGHT-TNK-14,Amps,0.0
11/03/2019 21:40:00,HEATER-16A,Amps,0.0
11/03/2019 21:40:00,PWRHD-16A,Amps,0.0
11/03/2019 21:40:00,SOL-TNK-16A,Amps,0.0
11/03/2019 21:40:00,LIGHT-TNK-16,Amps,0.0
11/03/2019 21:40:00,HEATER-14W,pwr,0
11/03/2019 21:40:00,PWRHD-14W,pwr,4
11/03/2019 21:40:00,SOL-TNK-14W,pwr,0
11/03/2019 21:40:00,LIGHT-TNK-14,pwr,0
11/03/2019 21:40:00,HEATER-16W,pwr,0
11/03/2019 21:40:00,PWRHD-16W,pwr,5
11/03/2019 21:40:00,SOL-TNK-16W,pwr,0
11/03/2019 21:40:00,LIGHT-TNK-16,pwr,0
11/03/2019 21:40:00,Volt_3,volts,118
11/03/2019 21:40:00,Tmp-14,Temp,20.7
11/03/2019 21:40:00,pH-14,pH,8.04
11/03/2019 21:40:00,S13FLW,gph,0.0
11/03/2019 21:40:00,N13FLW,gph,0.0
11/03/2019 21:40:00,D13FLW,gph,0.0
11/03/2019 21:40:00,Tmp-15,Temp,20.7
11/03/2019 21:40:00,pH-15,pH,7.99
11/03/2019 21:40:00,Tmp-16,Temp,20.7
11/03/2019 21:40:00,pH-16,pH,12.2
11/03/2019 21:40:00,S14FLW,gph,0.0
11/03/2019 21:40:00,N14FLW,gph,0.0
11/03/2019 21:40:00,D14FLW,gph,0.0
11/03/2019 21:40:00,S15FLW,gph,0.0
11/03/2019 21:40:00,N15FLW,gph,0.0
11/03/2019 21:40:00,D15FLW,gph,0.0
11/03/2019 21:40:00,S16FLW,gph,0.0
11/03/2019 21:40:00,N16FLW,gph,0.0
11/03/2019 21:40:00,D16FLW,gph,0.0
11/03/2019 21:50:00,Tmp-13,Temp,21.0
11/03/2019 21:50:00,pH-13,pH,8.07
11/03/2019 21:50:00,Salt13,Cond,42.9
11/03/2019 21:50:00,HEATER-13A,Amps,0.0
11/03/2019 21:50:00,PWRHD-13A,Amps,0.0
11/03/2019 21:50:00,SOL-TNK-13A,Amps,0.0
11/03/2019 21:50:00,LIGHT-TNK-13,Amps,0.0
11/03/2019 21:50:00,HEATER-15A,Amps,0.0
11/03/2019 21:50:00,PWRHD-15A,Amps,0.0
11/03/2019 21:50:00,SOL-TNK-15A,Amps,0.0
11/03/2019 21:50:00,LIGHT-TNK-15,Amps,0.0
11/03/2019 21:50:00,HEATER-13W,pwr,0
11/03/2019 21:50:00,PWRHD-13W,pwr,3
11/03/2019 21:50:00,SOL-TNK-13W,pwr,0
11/03/2019 21:50:00,LIGHT-TNK-13,pwr,0
11/03/2019 21:50:00,HEATER-15W,pwr,0
11/03/2019 21:50:00,PWRHD-15W,pwr,4
11/03/2019 21:50:00,SOL-TNK-15W,pwr,0
11/03/2019 21:50:00,LIGHT-TNK-15,pwr,0
11/03/2019 21:50:00,Volt_2,volts,118
11/03/2019 21:50:00,HEATER-14A,Amps,0.0
11/03/2019 21:50:00,PWRHD-14A,Amps,0.0
11/03/2019 21:50:00,SOL-TNK-14A,Amps,0.0
11/03/2019 21:50:00,LIGHT-TNK-14,Amps,0.0
11/03/2019 21:50:00,HEATER-16A,Amps,0.0
11/03/2019 21:50:00,PWRHD-16A,Amps,0.0
11/03/2019 21:50:00,SOL-TNK-16A,Amps,0.0
11/03/2019 21:50:00,LIGHT-TNK-16,Amps,0.0
11/03/2019 21:50:00,HEATER-14W,pwr,0
11/03/2019 21:50:00,PWRHD-14W,pwr,5
11/03/2019 21:50:00,SOL-TNK-14W,pwr,0
11/03/2019 21:50:00,LIGHT-TNK-14,pwr,0
11/03/2019 21:50:00,HEATER-16W,pwr,0
11/03/2019 21:50:00,PWRHD-16W,pwr,5
11/03/2019 21:50:00,SOL-TNK-16W,pwr,0
11/03/2019 21:50:00,LIGHT-TNK-16,pwr,0
11/03/2019 21:50:00,Volt_3,volts,118
11/03/2019 21:50:00,Tmp-14,Temp,20.7
11/03/2019 21:50:00,pH-14,pH,8.04
11/03/2019 21:50:00,S13FLW,gph,0.0
11/03/2019 21:50:00,N13FLW,gph,0.0
11/03/2019 21:50:00,D13FLW,gph,0.0
11/03/2019 21:50:00,Tmp-15,Temp,20.8
11/03/2019 21:50:00,pH-15,pH,7.99
11/03/2019 21:50:00,Tmp-16,Temp,20.7
11/03/2019 21:50:00,pH-16,pH,12.2
11/03/2019 21:50:00,S14FLW,gph,0.0
11/03/2019 21:50:00,N14FLW,gph,0.0
11/03/2019 21:50:00,D14FLW,gph,0.0
11/03/2019 21:50:00,S15FLW,gph,0.0
11/03/2019 21:50:00,N15FLW,gph,0.0
11/03/2019 21:50:00,D15FLW,gph,0.0
11/03/2019 21:50:00,S16FLW,gph,0.0
11/03/2019 21:50:00,N16FLW,gph,0.0
11/03/2019 21:50:00,D16FLW,gph,0.0
11/03/2019 22:00:00,Tmp-13,Temp,21.0
11/03/2019 22:00:00,pH-13,pH,8.07
11/03/2019 22:00:00,Salt13,Cond,42.4
11/03/2019 22:00:00,HEATER-13A,Amps,0.0
11/03/2019 22:00:00,PWRHD-13A,Amps,0.0
11/03/2019 22:00:00,SOL-TNK-13A,Amps,0.0
11/03/2019 22:00:00,LIGHT-TNK-13,Amps,0.0
11/03/2019 22:00:00,HEATER-15A,Amps,0.0
11/03/2019 22:00:00,PWRHD-15A,Amps,0.0
11/03/2019 22:00:00,SOL-TNK-15A,Amps,0.0
11/03/2019 22:00:00,LIGHT-TNK-15,Amps,0.0
11/03/2019 22:00:00,HEATER-13W,pwr,0
11/03/2019 22:00:00,PWRHD-13W,pwr,3
11/03/2019 22:00:00,SOL-TNK-13W,pwr,0
11/03/2019 22:00:00,LIGHT-TNK-13,pwr,0
11/03/2019 22:00:00,HEATER-15W,pwr,0
11/03/2019 22:00:00,PWRHD-15W,pwr,4
11/03/2019 22:00:00,SOL-TNK-15W,pwr,0
11/03/2019 22:00:00,LIGHT-TNK-15,pwr,0
11/03/2019 22:00:00,Volt_2,volts,118
11/03/2019 22:00:00,HEATER-14A,Amps,0.0
11/03/2019 22:00:00,PWRHD-14A,Amps,0.0
11/03/2019 22:00:00,SOL-TNK-14A,Amps,0.0
11/03/2019 22:00:00,LIGHT-TNK-14,Amps,0.0
11/03/2019 22:00:00,HEATER-16A,Amps,0.0
11/03/2019 22:00:00,PWRHD-16A,Amps,0.0
11/03/2019 22:00:00,SOL-TNK-16A,Amps,0.0
11/03/2019 22:00:00,LIGHT-TNK-16,Amps,0.0
11/03/2019 22:00:00,HEATER-14W,pwr,0
11/03/2019 22:00:00,PWRHD-14W,pwr,4
11/03/2019 22:00:00,SOL-TNK-14W,pwr,1
11/03/2019 22:00:00,LIGHT-TNK-14,pwr,0
11/03/2019 22:00:00,HEATER-16W,pwr,0
11/03/2019 22:00:00,PWRHD-16W,pwr,5
11/03/2019 22:00:00,SOL-TNK-16W,pwr,0
11/03/2019 22:00:00,LIGHT-TNK-16,pwr,0
11/03/2019 22:00:00,Volt_3,volts,118
11/03/2019 22:00:00,Tmp-14,Temp,20.7
11/03/2019 22:00:00,pH-14,pH,8.04
11/03/2019 22:00:00,S13FLW,gph,0.0
11/03/2019 22:00:00,N13FLW,gph,0.0
11/03/2019 22:00:00,D13FLW,gph,0.0
11/03/2019 22:00:00,Tmp-15,Temp,20.8
11/03/2019 22:00:00,pH-15,pH,7.99
11/03/2019 22:00:00,Tmp-16,Temp,20.7
11/03/2019 22:00:00,pH-16,pH,12.2
11/03/2019 22:00:00,S14FLW,gph,0.0
11/03/2019 22:00:00,N14FLW,gph,0.0
11/03/2019 22:00:00,D14FLW,gph,0.0
11/03/2019 22:00:00,S15FLW,gph,0.0
11/03/2019 22:00:00,N15FLW,gph,0.0
11/03/2019 22:00:00,D15FLW,gph,0.0
11/03/2019 22:00:00,S16FLW,gph,0.0
11/03/2019 22:00:00,N16FLW,gph,0.0
11/03/2019 22:00:00,D16FLW,gph,0.0
11/03/2019 22:10:00,Tmp-13,Temp,21.1
11/03/2019 22:10:00,pH-13,pH,8.07
11/03/2019 22:10:00,Salt13,Cond,42.4
11/03/2019 22:10:00,HEATER-13A,Amps,0.0
11/03/2019 22:10:00,PWRHD-13A,Amps,0.0
11/03/2019 22:10:00,SOL-TNK-13A,Amps,0.0
11/03/2019 22:10:00,LIGHT-TNK-13,Amps,0.0
11/03/2019 22:10:00,HEATER-15A,Amps,0.0
11/03/2019 22:10:00,PWRHD-15A,Amps,0.0
11/03/2019 22:10:00,SOL-TNK-15A,Amps,0.0
11/03/2019 22:10:00,LIGHT-TNK-15,Amps,0.0
11/03/2019 22:10:00,HEATER-13W,pwr,0
11/03/2019 22:10:00,PWRHD-13W,pwr,3
11/03/2019 22:10:00,SOL-TNK-13W,pwr,0
11/03/2019 22:10:00,LIGHT-TNK-13,pwr,0
11/03/2019 22:10:00,HEATER-15W,pwr,0
11/03/2019 22:10:00,PWRHD-15W,pwr,4
11/03/2019 22:10:00,SOL-TNK-15W,pwr,0
11/03/2019 22:10:00,LIGHT-TNK-15,pwr,0
11/03/2019 22:10:00,Volt_2,volts,118
11/03/2019 22:10:00,HEATER-14A,Amps,0.0
11/03/2019 22:10:00,PWRHD-14A,Amps,0.0
11/03/2019 22:10:00,SOL-TNK-14A,Amps,0.0
11/03/2019 22:10:00,LIGHT-TNK-14,Amps,0.0
11/03/2019 22:10:00,HEATER-16A,Amps,0.0
11/03/2019 22:10:00,PWRHD-16A,Amps,0.0
11/03/2019 22:10:00,SOL-TNK-16A,Amps,0.0
11/03/2019 22:10:00,LIGHT-TNK-16,Amps,0.0
11/03/2019 22:10:00,HEATER-14W,pwr,0
11/03/2019 22:10:00,PWRHD-14W,pwr,5
11/03/2019 22:10:00,SOL-TNK-14W,pwr,0
11/03/2019 22:10:00,LIGHT-TNK-14,pwr,0
11/03/2019 22:10:00,HEATER-16W,pwr,0
11/03/2019 22:10:00,PWRHD-16W,pwr,5
11/03/2019 22:10:00,SOL-TNK-16W,pwr,0
11/03/2019 22:10:00,LIGHT-TNK-16,pwr,0
11/03/2019 22:10:00,Volt_3,volts,118
11/03/2019 22:10:00,Tmp-14,Temp,20.7
11/03/2019 22:10:00,pH-14,pH,8.04
11/03/2019 22:10:00,S13FLW,gph,0.0
11/03/2019 22:10:00,N13FLW,gph,0.0
11/03/2019 22:10:00,D13FLW,gph,0.0
11/03/2019 22:10:00,Tmp-15,Temp,20.8
11/03/2019 22:10:00,pH-15,pH,7.99
11/03/2019 22:10:00,Tmp-16,Temp,20.8
11/03/2019 22:10:00,pH-16,pH,12.2
11/03/2019 22:10:00,S14FLW,gph,0.0
11/03/2019 22:10:00,N14FLW,gph,0.0
11/03/2019 22:10:00,D14FLW,gph,0.0
11/03/2019 22:10:00,S15FLW,gph,0.0
11/03/2019 22:10:00,N15FLW,gph,0.0
11/03/2019 22:10:00,D15FLW,gph,0.0
11/03/2019 22:10:00,S16FLW,gph,0.0
11/03/2019 22:10:00,N16FLW,gph,0.0
11/03/2019 22:10:00,D16FLW,gph,0.0
11/03/2019 22:20:00,Tmp-13,Temp,21.1
11/03/2019 22:20:00,pH-13,pH,8.07
11/03/2019 22:20:00,Salt13,Cond,42.3
11/03/2019 22:20:00,HEATER-13A,Amps,0.0
11/03/2019 22:20:00,PWRHD-13A,Amps,0.0
11/03/2019 22:20:00,SOL-TNK-13A,Amps,0.0
11/03/2019 22:20:00,LIGHT-TNK-13,Amps,0.0
11/03/2019 22:20:00,HEATER-15A,Amps,0.0
11/03/2019 22:20:00,PWRHD-15A,Amps,0.0
11/03/2019 22:20:00,SOL-TNK-15A,Amps,0.0
11/03/2019 22:20:00,LIGHT-TNK-15,Amps,0.0
11/03/2019 22:20:00,HEATER-13W,pwr,0
11/03/2019 22:20:00,PWRHD-13W,pwr,3
11/03/2019 22:20:00,SOL-TNK-13W,pwr,0
11/03/2019 22:20:00,LIGHT-TNK-13,pwr,0
11/03/2019 22:20:00,HEATER-15W,pwr,0
11/03/2019 22:20:00,PWRHD-15W,pwr,4
11/03/2019 22:20:00,SOL-TNK-15W,pwr,0
11/03/2019 22:20:00,LIGHT-TNK-15,pwr,0
11/03/2019 22:20:00,Volt_2,volts,118
11/03/2019 22:20:00,HEATER-14A,Amps,0.0
11/03/2019 22:20:00,PWRHD-14A,Amps,0.0
11/03/2019 22:20:00,SOL-TNK-14A,Amps,0.0
11/03/2019 22:20:00,LIGHT-TNK-14,Amps,0.0
11/03/2019 22:20:00,HEATER-16A,Amps,0.0
11/03/2019 22:20:00,PWRHD-16A,Amps,0.0
11/03/2019 22:20:00,SOL-TNK-16A,Amps,0.0
11/03/2019 22:20:00,LIGHT-TNK-16,Amps,0.0
11/03/2019 22:20:00,HEATER-14W,pwr,0
11/03/2019 22:20:00,PWRHD-14W,pwr,4
11/03/2019 22:20:00,SOL-TNK-14W,pwr,0
11/03/2019 22:20:00,LIGHT-TNK-14,pwr,0
11/03/2019 22:20:00,HEATER-16W,pwr,0
11/03/2019 22:20:00,PWRHD-16W,pwr,5
11/03/2019 22:20:00,SOL-TNK-16W,pwr,0
11/03/2019 22:20:00,LIGHT-TNK-16,pwr,0
11/03/2019 22:20:00,Volt_3,volts,118
11/03/2019 22:20:00,Tmp-14,Temp,20.7
11/03/2019 22:20:00,pH-14,pH,8.04
11/03/2019 22:20:00,S13FLW,gph,0.0
11/03/2019 22:20:00,N13FLW,gph,0.0
11/03/2019 22:20:00,D13FLW,gph,0.0
11/03/2019 22:20:00,Tmp-15,Temp,20.8
11/03/2019 22:20:00,pH-15,pH,7.99
11/03/2019 22:20:00,Tmp-16,Temp,20.8
11/03/2019 22:20:00,pH-16,pH,12.2
11/03/2019 22:20:00,S14FLW,gph,0.0
11/03/2019 22:20:00,N14FLW,gph,0.0
11/03/2019 22:20:00,D14FLW,gph,0.0
11/03/2019 22:20:00,S15FLW,gph,0.0
11/03/2019 22:20:00,N15FLW,gph,0.0
11/03/2019 22:20:00,D15FLW,gph,0.0
11/03/2019 22:20:00,S16FLW,gph,0.0
11/03/2019 22:20:00,N16FLW,gph,0.0
11/03/2019 22:20:00,D16FLW,gph,0.0
11/03/2019 22:30:00,Tmp-13,Temp,21.1
11/03/2019 22:30:00,pH-13,pH,8.07
11/03/2019 22:30:00,Salt13,Cond,42.2
11/03/2019 22:30:00,HEATER-13A,Amps,0.0
11/03/2019 22:30:00,PWRHD-13A,Amps,0.0
11/03/2019 22:30:00,SOL-TNK-13A,Amps,0.0
11/03/2019 22:30:00,LIGHT-TNK-13,Amps,0.0
11/03/2019 22:30:00,HEATER-15A,Amps,0.0
11/03/2019 22:30:00,PWRHD-15A,Amps,0.0
11/03/2019 22:30:00,SOL-TNK-15A,Amps,0.0
11/03/2019 22:30:00,LIGHT-TNK-15,Amps,0.0
11/03/2019 22:30:00,HEATER-13W,pwr,0
11/03/2019 22:30:00,PWRHD-13W,pwr,3
11/03/2019 22:30:00,SOL-TNK-13W,pwr,0
11/03/2019 22:30:00,LIGHT-TNK-13,pwr,0
11/03/2019 22:30:00,HEATER-15W,pwr,0
11/03/2019 22:30:00,PWRHD-15W,pwr,4
11/03/2019 22:30:00,SOL-TNK-15W,pwr,0
11/03/2019 22:30:00,LIGHT-TNK-15,pwr,0
11/03/2019 22:30:00,Volt_2,volts,118
11/03/2019 22:30:00,HEATER-14A,Amps,0.0
11/03/2019 22:30:00,PWRHD-14A,Amps,0.0
11/03/2019 22:30:00,SOL-TNK-14A,Amps,0.0
11/03/2019 22:30:00,LIGHT-TNK-14,Amps,0.0
11/03/2019 22:30:00,HEATER-16A,Amps,0.0
11/03/2019 22:30:00,PWRHD-16A,Amps,0.0
11/03/2019 22:30:00,SOL-TNK-16A,Amps,0.0
11/03/2019 22:30:00,LIGHT-TNK-16,Amps,0.0
11/03/2019 22:30:00,HEATER-14W,pwr,0
11/03/2019 22:30:00,PWRHD-14W,pwr,4
11/03/2019 22:30:00,SOL-TNK-14W,pwr,0
11/03/2019 22:30:00,LIGHT-TNK-14,pwr,0
11/03/2019 22:30:00,HEATER-16W,pwr,0
11/03/2019 22:30:00,PWRHD-16W,pwr,5
11/03/2019 22:30:00,SOL-TNK-16W,pwr,0
11/03/2019 22:30:00,LIGHT-TNK-16,pwr,0
11/03/2019 22:30:00,Volt_3,volts,118
11/03/2019 22:30:00,Tmp-14,Temp,20.7
11/03/2019 22:30:00,pH-14,pH,8.04
11/03/2019 22:30:00,S13FLW,gph,0.0
11/03/2019 22:30:00,N13FLW,gph,0.0
11/03/2019 22:30:00,D13FLW,gph,0.0
11/03/2019 22:30:00,Tmp-15,Temp,20.8
11/03/2019 22:30:00,pH-15,pH,7.99
11/03/2019 22:30:00,Tmp-16,Temp,20.8
11/03/2019 22:30:00,pH-16,pH,12.2
11/03/2019 22:30:00,S14FLW,gph,0.0
11/03/2019 22:30:00,N14FLW,gph,0.0
11/03/2019 22:30:00,D14FLW,gph,0.0
11/03/2019 22:30:00,S15FLW,gph,0.0
11/03/2019 22:30:00,N15FLW,gph,0.0
11/03/2019 22:30:00,D15FLW,gph,0.0
11/03/2019 22:30:00,S16FLW,gph,0.0
11/03/2019 22:30:00,N16FLW,gph,0.0
11/03/2019 22:30:00,D16FLW,gph,0.0
11/03/2019 22:40:00,Tmp-13,Temp,21.1
11/03/2019 22:40:00,pH-13,pH,8.07
11/03/2019 22:40:00,Salt13,Cond,42.1
11/03/2019 22:40:00,HEATER-13A,Amps,0.0
11/03/2019 22:40:00,PWRHD-13A,Amps,0.0
11/03/2019 22:40:00,SOL-TNK-13A,Amps,0.0
11/03/2019 22:40:00,LIGHT-TNK-13,Amps,0.0
11/03/2019 22:40:00,HEATER-15A,Amps,0.0
11/03/2019 22:40:00,PWRHD-15A,Amps,0.0
11/03/2019 22:40:00,SOL-TNK-15A,Amps,0.0
11/03/2019 22:40:00,LIGHT-TNK-15,Amps,0.0
11/03/2019 22:40:00,HEATER-13W,pwr,0
11/03/2019 22:40:00,PWRHD-13W,pwr,3
11/03/2019 22:40:00,SOL-TNK-13W,pwr,0
11/03/2019 22:40:00,LIGHT-TNK-13,pwr,0
11/03/2019 22:40:00,HEATER-15W,pwr,0
11/03/2019 22:40:00,PWRHD-15W,pwr,4
11/03/2019 22:40:00,SOL-TNK-15W,pwr,0
11/03/2019 22:40:00,LIGHT-TNK-15,pwr,0
11/03/2019 22:40:00,Volt_2,volts,118
11/03/2019 22:40:00,HEATER-14A,Amps,0.0
11/03/2019 22:40:00,PWRHD-14A,Amps,0.0
11/03/2019 22:40:00,SOL-TNK-14A,Amps,0.0
11/03/2019 22:40:00,LIGHT-TNK-14,Amps,0.0
11/03/2019 22:40:00,HEATER-16A,Amps,0.0
11/03/2019 22:40:00,PWRHD-16A,Amps,0.0
11/03/2019 22:40:00,SOL-TNK-16A,Amps,0.0
11/03/2019 22:40:00,LIGHT-TNK-16,Amps,0.0
11/03/2019 22:40:00,HEATER-14W,pwr,0
11/03/2019 22:40:00,PWRHD-14W,pwr,4
11/03/2019 22:40:00,SOL-TNK-14W,pwr,0
11/03/2019 22:40:00,LIGHT-TNK-14,pwr,0
11/03/2019 22:40:00,HEATER-16W,pwr,0
11/03/2019 22:40:00,PWRHD-16W,pwr,5
11/03/2019 22:40:00,SOL-TNK-16W,pwr,0
11/03/2019 22:40:00,LIGHT-TNK-16,pwr,0
11/03/2019 22:40:00,Volt_3,volts,118
11/03/2019 22:40:00,Tmp-14,Temp,20.7
11/03/2019 22:40:00,pH-14,pH,8.04
11/03/2019 22:40:00,S13FLW,gph,0.0
11/03/2019 22:40:00,N13FLW,gph,0.0
11/03/2019 22:40:00,D13FLW,gph,0.0
11/03/2019 22:40:00,Tmp-15,Temp,20.8
11/03/2019 22:40:00,pH-15,pH,7.99
11/03/2019 22:40:00,Tmp-16,Temp,20.8
11/03/2019 22:40:00,pH-16,pH,12.2
11/03/2019 22:40:00,S14FLW,gph,0.0
11/03/2019 22:40:00,N14FLW,gph,0.0
11/03/2019 22:40:00,D14FLW,gph,0.0
11/03/2019 22:40:00,S15FLW,gph,0.0
11/03/2019 22:40:00,N15FLW,gph,0.0
11/03/2019 22:40:00,D15FLW,gph,0.0
11/03/2019 22:40:00,S16FLW,gph,0.0
11/03/2019 22:40:00,N16FLW,gph,0.0
11/03/2019 22:40:00,D16FLW,gph,0.0
11/03/2019 22:50:00,Tmp-13,Temp,21.1
11/03/2019 22:50:00,pH-13,pH,8.07
11/03/2019 22:50:00,Salt13,Cond,42.1
11/03/2019 22:50:00,HEATER-13A,Amps,0.0
11/03/2019 22:50:00,PWRHD-13A,Amps,0.0
11/03/2019 22:50:00,SOL-TNK-13A,Amps,0.0
11/03/2019 22:50:00,LIGHT-TNK-13,Amps,0.0
11/03/2019 22:50:00,HEATER-15A,Amps,0.0
11/03/2019 22:50:00,PWRHD-15A,Amps,0.0
11/03/2019 22:50:00,SOL-TNK-15A,Amps,0.0
11/03/2019 22:50:00,LIGHT-TNK-15,Amps,0.0
11/03/2019 22:50:00,HEATER-13W,pwr,0
11/03/2019 22:50:00,PWRHD-13W,pwr,3
11/03/2019 22:50:00,SOL-TNK-13W,pwr,0
11/03/2019 22:50:00,LIGHT-TNK-13,pwr,0
11/03/2019 22:50:00,HEATER-15W,pwr,0
11/03/2019 22:50:00,PWRHD-15W,pwr,4
11/03/2019 22:50:00,SOL-TNK-15W,pwr,0
11/03/2019 22:50:00,LIGHT-TNK-15,pwr,0
11/03/2019 22:50:00,Volt_2,volts,118
11/03/2019 22:50:00,HEATER-14A,Amps,0.0
11/03/2019 22:50:00,PWRHD-14A,Amps,0.0
11/03/2019 22:50:00,SOL-TNK-14A,Amps,0.0
11/03/2019 22:50:00,LIGHT-TNK-14,Amps,0.0
11/03/2019 22:50:00,HEATER-16A,Amps,0.0
11/03/2019 22:50:00,PWRHD-16A,Amps,0.0
11/03/2019 22:50:00,SOL-TNK-16A,Amps,0.0
11/03/2019 22:50:00,LIGHT-TNK-16,Amps,0.0
11/03/2019 22:50:00,HEATER-14W,pwr,0
11/03/2019 22:50:00,PWRHD-14W,pwr,5
